"","age","marital","income","gender","jobsat"
"1950",24,"Married",18,"Female","Neutral"
"1951",32,"Married",34,"Female","Somewhat dissatisfied"
"1952",59,"Unmarried",127,"Male","Highly satisfied"
"1953",50,"Unmarried",385,"Female","Somewhat satisfied"
"1954",42,"Married",25,"Female","Somewhat satisfied"
"1955",51,"Married",64,"Male","Somewhat satisfied"
"1956",47,"Unmarried",25,"Male","Somewhat dissatisfied"
"1957",51,"Unmarried",36,"Female","Neutral"
"1958",48,"Unmarried",19,"Female","Highly dissatisfied"
"1959",50,"Married",96,"Female","Somewhat satisfied"
"1960",20,"Married",17,"Female","Neutral"
"1961",43,"Married",78,"Male","Highly dissatisfied"
"1962",72,"Married",61,"Male","Somewhat dissatisfied"
"1963",45,"Married",65,"Male","Highly dissatisfied"
"1964",38,"Unmarried",45,"Male","Highly satisfied"
"1965",30,"Married",30,"Female","Neutral"
"1966",53,"Unmarried",152,"Female","Neutral"
"1967",47,"Married",74,"Male","Highly satisfied"
"1968",27,"Unmarried",29,"Male","Highly dissatisfied"
"1969",49,"Unmarried",106,"Male","Highly satisfied"
"1970",29,"Married",36,"Female","Somewhat dissatisfied"
"1971",26,"Unmarried",23,"Male","Somewhat dissatisfied"
"1972",49,"Married",121,"Female","Neutral"
"1973",45,"Married",27,"Male","Neutral"
"1974",56,"Unmarried",10,"Male","Highly satisfied"
"1975",57,"Unmarried",52,"Male","Somewhat satisfied"
"1976",72,"Unmarried",10,"Male","Neutral"
"1977",30,"Unmarried",46,"Male","Neutral"
"1978",59,"Married",89,"Male","Somewhat satisfied"
"1979",45,"Unmarried",88,"Female","Highly dissatisfied"
"1980",63,"Married",206,"Male","Somewhat satisfied"
"1981",45,"Married",41,"Male","Somewhat dissatisfied"
"1982",59,"Married",39,"Female","Neutral"
"1983",39,"Unmarried",48,"Female","Highly dissatisfied"
"1984",49,"Married",49,"Female","Neutral"
"1985",32,"Unmarried",29,"Female","Neutral"
"1986",48,"Unmarried",169,"Female","Neutral"
"1987",39,"Married",24,"Female","Somewhat dissatisfied"
"1988",70,"Unmarried",178,"Female","Neutral"
"1989",26,"Unmarried",20,"Female","Neutral"
"1990",42,"Unmarried",70,"Female","Somewhat dissatisfied"
"1991",66,"Married",27,"Female","Somewhat dissatisfied"
"1992",28,"Unmarried",20,"Male","Somewhat dissatisfied"
"1993",26,"Unmarried",116,"Male","Somewhat dissatisfied"
"1994",56,"Married",22,"Female","Somewhat satisfied"
"1995",51,"Unmarried",42,"Female","Neutral"
"1996",45,"Married",48,"Male","Somewhat satisfied"
"1997",29,"Unmarried",66,"Female","Somewhat dissatisfied"
"1998",76,"Married",9,"Female","Neutral"
"1999",61,"Unmarried",199,"Male","Somewhat satisfied"
"2000",31,"Unmarried",16,"Female","Somewhat dissatisfied"
"2001",45,"Unmarried",819,"Female","Neutral"
"2002",71,"Married",11,"Male","Somewhat dissatisfied"
"2003",40,"Married",31,"Female","Highly dissatisfied"
"2004",55,"Unmarried",152,"Male","Highly satisfied"
"2005",50,"Unmarried",97,"Female","Neutral"
"2006",37,"Unmarried",33,"Male","Highly dissatisfied"
"2007",53,"Married",119,"Male","Somewhat satisfied"
"2008",29,"Unmarried",44,"Male","Somewhat satisfied"
"2009",59,"Unmarried",56,"Female","Neutral"
"2010",36,"Unmarried",40,"Male","Somewhat satisfied"
"2011",49,"Married",73,"Female","Neutral"
"2012",38,"Married",158,"Male","Highly satisfied"
"2013",37,"Married",55,"Male","Somewhat satisfied"
"2014",37,"Married",27,"Female","Somewhat satisfied"
"2015",24,"Married",18,"Female","Highly dissatisfied"
"2016",24,"Married",19,"Male","Highly dissatisfied"
"2017",43,"Married",24,"Male","Somewhat dissatisfied"
"2018",39,"Unmarried",58,"Male","Somewhat dissatisfied"
"2019",37,"Married",57,"Male","Somewhat satisfied"
"2020",29,"Married",47,"Female","Neutral"
"2021",60,"Married",220,"Male","Highly satisfied"
"2022",46,"Married",63,"Male","Neutral"
"2023",32,"Unmarried",30,"Male","Somewhat dissatisfied"
"2024",22,"Married",19,"Male","Somewhat satisfied"
"2025",28,"Unmarried",34,"Male","Highly dissatisfied"
"2026",43,"Married",58,"Male","Somewhat satisfied"
"2027",66,"Married",12,"Male","Somewhat dissatisfied"
"2028",34,"Married",24,"Female","Somewhat dissatisfied"
"2029",26,"Unmarried",31,"Female","Highly dissatisfied"
"2030",49,"Unmarried",278,"Male","Highly satisfied"
"2031",35,"Unmarried",36,"Female","Somewhat dissatisfied"
"2032",60,"Unmarried",180,"Female","Highly satisfied"
"2033",61,"Unmarried",270,"Male","Highly satisfied"
"2034",60,"Unmarried",99,"Female","Somewhat satisfied"
"2035",56,"Married",25,"Female","Neutral"
"2036",31,"Unmarried",21,"Female","Somewhat dissatisfied"
"2037",37,"Married",24,"Male","Highly dissatisfied"
"2038",45,"Married",64,"Male","Highly satisfied"
"2039",47,"Married",29,"Female","Somewhat satisfied"
"2040",27,"Unmarried",59,"Female","Highly dissatisfied"
"2041",55,"Unmarried",55,"Male","Neutral"
"2042",42,"Unmarried",57,"Male","Highly satisfied"
"2043",53,"Married",101,"Male","Somewhat satisfied"
"2044",29,"Married",85,"Female","Neutral"
"2045",41,"Married",58,"Male","Highly dissatisfied"
"2046",39,"Married",20,"Female","Highly dissatisfied"
"2047",52,"Married",61,"Male","Somewhat dissatisfied"
"2048",44,"Married",132,"Female","Highly satisfied"
"2049",57,"Married",289,"Male","Highly satisfied"
"2050",46,"Married",157,"Male","Somewhat satisfied"
"2051",32,"Unmarried",31,"Female","Somewhat satisfied"
"2052",39,"Unmarried",21,"Male","Somewhat dissatisfied"
"2053",32,"Unmarried",20,"Female","Neutral"
"2054",61,"Married",55,"Male","Highly satisfied"
"2055",59,"Unmarried",29,"Male","Somewhat satisfied"
"2056",51,"Married",95,"Female","Somewhat satisfied"
"2057",38,"Married",62,"Male","Neutral"
"2058",31,"Unmarried",25,"Male","Somewhat satisfied"
"2059",47,"Married",42,"Female","Neutral"
"2060",47,"Married",37,"Male","Highly satisfied"
"2061",38,"Unmarried",46,"Male","Neutral"
"2062",53,"Unmarried",97,"Female","Highly satisfied"
"2063",28,"Unmarried",29,"Female","Highly dissatisfied"
"2064",42,"Married",27,"Male","Highly satisfied"
"2065",34,"Unmarried",46,"Female","Highly dissatisfied"
"2066",38,"Married",31,"Female","Neutral"
"2067",19,"Unmarried",14,"Male","Neutral"
"2068",47,"Unmarried",58,"Female","Somewhat satisfied"
"2069",36,"Married",78,"Female","Somewhat dissatisfied"
"2070",33,"Married",33,"Female","Somewhat satisfied"
"2071",42,"Unmarried",139,"Male","Highly satisfied"
"2072",42,"Married",72,"Female","Highly satisfied"
"2073",55,"Married",79,"Male","Highly satisfied"
"2074",40,"Married",18,"Male","Highly dissatisfied"
"2075",56,"Unmarried",16,"Male","Highly satisfied"
"2076",52,"Married",293,"Male","Highly satisfied"
"2077",25,"Unmarried",25,"Male","Highly dissatisfied"
"2078",34,"Married",37,"Male","Neutral"
"2079",49,"Married",53,"Female","Neutral"
"2080",41,"Married",55,"Female","Somewhat satisfied"
"2081",51,"Married",43,"Male","Somewhat dissatisfied"
"2082",39,"Married",44,"Female","Highly satisfied"
"2083",61,"Married",14,"Male","Somewhat satisfied"
"2084",61,"Unmarried",10,"Female","Neutral"
"2085",22,"Unmarried",18,"Male","Highly dissatisfied"
"2086",70,"Married",55,"Male","Highly satisfied"
"2087",23,"Unmarried",20,"Female","Somewhat dissatisfied"
"2088",57,"Married",152,"Female","Somewhat satisfied"
"2089",35,"Married",55,"Female","Neutral"
"2090",50,"Unmarried",58,"Male","Neutral"
"2091",63,"Married",148,"Female","Highly satisfied"
"2092",30,"Married",18,"Male","Somewhat dissatisfied"
"2093",35,"Married",194,"Male","Neutral"
"2094",24,"Unmarried",22,"Male","Neutral"
"2095",19,"Unmarried",13,"Male","Highly dissatisfied"
"2096",41,"Married",457,"Female","Highly satisfied"
"2097",55,"Unmarried",87,"Female","Somewhat satisfied"
"2098",42,"Unmarried",215,"Male","Highly satisfied"
"2099",27,"Married",40,"Female","Neutral"
"2100",35,"Unmarried",65,"Female","Highly satisfied"
"2101",47,"Married",197,"Male","Somewhat satisfied"
"2102",56,"Married",31,"Female","Somewhat satisfied"
"2103",48,"Unmarried",32,"Male","Neutral"
"2104",59,"Married",50,"Female","Neutral"
"2105",50,"Unmarried",180,"Female","Highly satisfied"
"2106",25,"Married",18,"Female","Highly dissatisfied"
"2107",44,"Unmarried",27,"Female","Highly dissatisfied"
"2108",57,"Married",309,"Female","Neutral"
"2109",45,"Married",45,"Female","Neutral"
"2110",52,"Unmarried",42,"Female","Somewhat satisfied"
"2111",21,"Married",25,"Female","Somewhat dissatisfied"
"2112",58,"Unmarried",50,"Female","Somewhat dissatisfied"
"2113",71,"Unmarried",36,"Female","Highly satisfied"
"2114",40,"Married",55,"Female","Highly satisfied"
"2115",33,"Unmarried",99,"Male","Neutral"
"2116",34,"Unmarried",126,"Male","Highly satisfied"
"2117",73,"Married",27,"Male","Neutral"
"2118",42,"Unmarried",33,"Male","Neutral"
"2119",34,"Married",28,"Male","Highly satisfied"
"2120",50,"Married",69,"Female","Neutral"
"2121",37,"Married",32,"Female","Highly satisfied"
"2122",31,"Unmarried",17,"Male","Somewhat satisfied"
"2123",45,"Married",104,"Female","Highly satisfied"
"2124",25,"Married",30,"Female","Somewhat satisfied"
"2125",63,"Unmarried",9,"Female","Neutral"
"2126",32,"Unmarried",34,"Female","Somewhat dissatisfied"
"2127",48,"Married",166,"Female","Somewhat dissatisfied"
"2128",37,"Married",76,"Male","Highly satisfied"
"2129",70,"Unmarried",49,"Female","Somewhat dissatisfied"
"2130",37,"Married",29,"Female","Neutral"
"2131",32,"Married",21,"Male","Highly dissatisfied"
"2132",45,"Married",46,"Female","Somewhat satisfied"
"2133",50,"Married",76,"Female","Highly satisfied"
"2134",37,"Unmarried",33,"Male","Somewhat dissatisfied"
"2135",48,"Married",84,"Female","Somewhat dissatisfied"
"2136",50,"Unmarried",356,"Male","Highly satisfied"
"2137",50,"Married",65,"Female","Somewhat satisfied"
"2138",52,"Unmarried",97,"Male","Highly satisfied"
"2139",66,"Married",34,"Female","Highly satisfied"
"2140",23,"Unmarried",23,"Male","Somewhat satisfied"
"2141",45,"Unmarried",28,"Male","Neutral"
"2142",19,"Married",15,"Male","Highly dissatisfied"
"2143",45,"Unmarried",140,"Female","Neutral"
"2144",31,"Unmarried",128,"Male","Somewhat satisfied"
"2145",31,"Married",48,"Male","Somewhat dissatisfied"
"2146",54,"Unmarried",45,"Female","Somewhat dissatisfied"
"2147",46,"Married",182,"Male","Somewhat satisfied"
"2148",37,"Married",14,"Male","Somewhat dissatisfied"
"2149",51,"Unmarried",171,"Male","Somewhat satisfied"
"2150",29,"Unmarried",35,"Female","Highly dissatisfied"
"2151",51,"Unmarried",57,"Female","Neutral"
"2152",46,"Unmarried",114,"Male","Somewhat satisfied"
"2153",53,"Married",150,"Female","Neutral"
"2154",41,"Unmarried",110,"Female","Somewhat dissatisfied"
"2155",25,"Unmarried",25,"Female","Neutral"
"2156",62,"Married",10,"Female","Highly satisfied"
"2157",51,"Unmarried",63,"Male","Neutral"
"2158",33,"Unmarried",41,"Male","Somewhat dissatisfied"
"2159",38,"Married",42,"Male","Neutral"
"2160",33,"Married",22,"Female","Somewhat satisfied"
"2161",58,"Unmarried",138,"Male","Somewhat dissatisfied"
"2162",66,"Unmarried",14,"Female","Somewhat dissatisfied"
"2163",47,"Unmarried",161,"Female","Highly satisfied"
"2164",32,"Unmarried",28,"Male","Somewhat dissatisfied"
"2165",45,"Unmarried",123,"Male","Neutral"
"2166",26,"Unmarried",43,"Female","Somewhat dissatisfied"
"2167",54,"Unmarried",27,"Male","Somewhat satisfied"
"2168",39,"Unmarried",27,"Male","Somewhat dissatisfied"
"2169",76,"Married",18,"Male","Somewhat satisfied"
"2170",35,"Unmarried",44,"Female","Somewhat dissatisfied"
"2171",41,"Unmarried",28,"Male","Somewhat dissatisfied"
"2172",51,"Married",50,"Male","Somewhat dissatisfied"
"2173",52,"Married",112,"Female","Highly satisfied"
"2174",35,"Unmarried",63,"Male","Somewhat satisfied"
"2175",36,"Married",53,"Female","Highly satisfied"
"2176",37,"Unmarried",64,"Male","Highly satisfied"
"2177",29,"Unmarried",28,"Female","Highly dissatisfied"
"2178",34,"Married",49,"Female","Somewhat satisfied"
"2179",71,"Unmarried",174,"Male","Neutral"
"2180",61,"Married",200,"Male","Highly satisfied"
"2181",63,"Married",10,"Female","Somewhat satisfied"
"2182",55,"Unmarried",159,"Male","Highly dissatisfied"
"2183",46,"Married",92,"Male","Somewhat satisfied"
"2184",41,"Unmarried",79,"Male","Somewhat satisfied"
"2185",29,"Unmarried",35,"Male","Highly satisfied"
"2186",39,"Married",40,"Female","Somewhat dissatisfied"
"2187",40,"Unmarried",36,"Male","Somewhat dissatisfied"
"2188",52,"Married",88,"Female","Somewhat satisfied"
"2189",56,"Unmarried",19,"Female","Highly dissatisfied"
"2190",47,"Unmarried",74,"Female","Neutral"
"2191",36,"Unmarried",85,"Female","Somewhat satisfied"
"2192",54,"Married",118,"Male","Highly dissatisfied"
"2193",33,"Unmarried",36,"Female","Neutral"
"2194",42,"Married",46,"Male","Neutral"
"2195",58,"Married",221,"Female","Neutral"
"2196",28,"Unmarried",29,"Male","Highly dissatisfied"
"2197",33,"Unmarried",180,"Female","Neutral"
"2198",28,"Unmarried",24,"Female","Somewhat dissatisfied"
"2199",45,"Married",69,"Female","Neutral"
"2200",28,"Unmarried",28,"Male","Highly satisfied"
"2201",21,"Unmarried",22,"Female","Highly dissatisfied"
"2202",40,"Unmarried",49,"Male","Highly dissatisfied"
"2203",52,"Married",188,"Male","Highly satisfied"
"2204",64,"Unmarried",41,"Female","Highly dissatisfied"
"2205",21,"Unmarried",26,"Male","Highly dissatisfied"
"2206",42,"Unmarried",150,"Male","Somewhat satisfied"
"2207",28,"Unmarried",16,"Female","Somewhat dissatisfied"
"2208",50,"Married",106,"Male","Highly satisfied"
"2209",34,"Married",19,"Female","Highly dissatisfied"
"2210",26,"Unmarried",25,"Female","Neutral"
"2211",38,"Married",28,"Male","Neutral"
"2212",23,"Married",22,"Female","Highly dissatisfied"
"2213",42,"Unmarried",69,"Female","Neutral"
"2214",69,"Unmarried",148,"Male","Somewhat satisfied"
"2215",40,"Unmarried",280,"Female","Somewhat satisfied"
"2216",34,"Married",28,"Female","Neutral"
"2217",58,"Married",97,"Female","Highly satisfied"
"2218",55,"Unmarried",320,"Male","Highly satisfied"
"2219",54,"Unmarried",51,"Male","Neutral"
"2220",39,"Married",37,"Female","Highly satisfied"
"2221",69,"Unmarried",102,"Female","Somewhat satisfied"
"2222",37,"Unmarried",30,"Female","Somewhat dissatisfied"
"2223",29,"Married",21,"Female","Somewhat dissatisfied"
"2224",28,"Married",102,"Female","Highly dissatisfied"
"2225",59,"Unmarried",92,"Male","Highly satisfied"
"2226",35,"Married",29,"Male","Highly dissatisfied"
"2227",26,"Married",15,"Male","Neutral"
"2228",27,"Married",18,"Female","Somewhat dissatisfied"
"2229",31,"Unmarried",19,"Female","Somewhat dissatisfied"
"2230",45,"Married",54,"Male","Highly dissatisfied"
"2231",40,"Unmarried",52,"Male","Highly satisfied"
"2232",40,"Unmarried",25,"Male","Highly dissatisfied"
"2233",37,"Unmarried",20,"Male","Highly dissatisfied"
"2234",37,"Married",38,"Female","Highly dissatisfied"
"2235",49,"Married",64,"Male","Neutral"
"2236",38,"Unmarried",19,"Male","Highly dissatisfied"
"2237",30,"Married",15,"Female","Highly dissatisfied"
"2238",45,"Married",84,"Female","Highly satisfied"
"2239",36,"Married",58,"Male","Highly satisfied"
"2240",53,"Unmarried",30,"Female","Highly satisfied"
"2241",61,"Unmarried",50,"Male","Somewhat dissatisfied"
"2242",41,"Married",22,"Male","Highly dissatisfied"
"2243",39,"Married",31,"Female","Somewhat dissatisfied"
"2244",34,"Married",66,"Male","Neutral"
"2245",33,"Unmarried",33,"Female","Somewhat satisfied"
"2246",31,"Unmarried",22,"Female","Highly dissatisfied"
"2247",57,"Married",18,"Male","Neutral"
"2248",39,"Unmarried",40,"Female","Somewhat dissatisfied"
"2249",25,"Married",92,"Female","Somewhat dissatisfied"
"2250",56,"Unmarried",162,"Male","Somewhat satisfied"
"2251",38,"Married",45,"Female","Neutral"
"2252",61,"Unmarried",88,"Male","Neutral"
"2253",46,"Married",48,"Female","Somewhat satisfied"
"2254",41,"Married",27,"Male","Highly satisfied"
"2255",49,"Unmarried",189,"Male","Highly satisfied"
"2256",45,"Married",34,"Male","Highly satisfied"
"2257",31,"Unmarried",32,"Female","Highly dissatisfied"
"2258",61,"Married",209,"Female","Neutral"
"2259",33,"Married",25,"Male","Somewhat dissatisfied"
"2260",22,"Unmarried",21,"Male","Highly dissatisfied"
"2261",64,"Unmarried",20,"Male","Highly satisfied"
"2262",54,"Unmarried",150,"Female","Highly satisfied"
"2263",39,"Married",25,"Female","Highly dissatisfied"
"2264",37,"Married",65,"Female","Somewhat satisfied"
"2265",46,"Married",55,"Female","Highly satisfied"
"2266",62,"Married",161,"Male","Highly satisfied"
"2267",33,"Unmarried",24,"Male","Highly dissatisfied"
"2268",29,"Unmarried",28,"Female","Highly dissatisfied"
"2269",27,"Unmarried",35,"Female","Highly dissatisfied"
"2270",40,"Married",96,"Male","Neutral"
"2271",35,"Unmarried",350,"Female","Somewhat satisfied"
"2272",38,"Married",58,"Female","Highly dissatisfied"
"2273",40,"Married",56,"Female","Somewhat satisfied"
"2274",20,"Married",37,"Male","Somewhat dissatisfied"
"2275",44,"Unmarried",21,"Male","Neutral"
"2276",59,"Married",115,"Female","Somewhat satisfied"
"2277",60,"Unmarried",244,"Male","Somewhat satisfied"
"2278",35,"Unmarried",83,"Female","Highly satisfied"
"2279",62,"Married",260,"Female","Highly satisfied"
"2280",32,"Unmarried",20,"Male","Highly satisfied"
"2281",26,"Unmarried",17,"Male","Somewhat dissatisfied"
"2282",57,"Married",18,"Male","Highly satisfied"
"2283",52,"Unmarried",92,"Female","Highly satisfied"
"2284",42,"Married",126,"Male","Somewhat satisfied"
"2285",24,"Unmarried",44,"Male","Highly dissatisfied"
"2286",28,"Married",41,"Male","Somewhat satisfied"
"2287",46,"Unmarried",25,"Female","Highly dissatisfied"
"2288",30,"Married",15,"Female","Somewhat dissatisfied"
"2289",36,"Unmarried",97,"Male","Neutral"
"2290",55,"Married",325,"Female","Somewhat satisfied"
"2291",59,"Married",106,"Female","Neutral"
"2292",28,"Married",58,"Male","Somewhat dissatisfied"
"2293",48,"Married",87,"Female","Highly dissatisfied"
"2294",38,"Unmarried",39,"Male","Highly dissatisfied"
"2295",42,"Married",28,"Female","Neutral"
"2296",37,"Married",67,"Male","Somewhat dissatisfied"
"2297",56,"Unmarried",174,"Male","Highly satisfied"
"2298",42,"Unmarried",28,"Female","Neutral"
"2299",48,"Married",64,"Male","Highly dissatisfied"
"2300",64,"Married",104,"Male","Somewhat satisfied"
"2301",25,"Unmarried",26,"Female","Somewhat dissatisfied"
"2302",38,"Unmarried",67,"Female","Highly satisfied"
"2303",50,"Married",38,"Female","Somewhat satisfied"
